trip_id,start_time,end_time,headway_secs
14M_14M_S_2_43_0.69306,16:16:00,16:57:15,165
14M_14M_S_2_11_0.24931,05:30:00,06:10:00,480
14M_14M_S_2_22_0.27014,06:24:30,06:35:30,330
14M_14M_S_2_28_0.31597,07:31:30,07:42:45,225
14M_14M_S_2_40_0.36806,08:48:45,09:07:30,225
14M_14M_S_2_35_0.65000,15:33:50,15:54:50,180
14M_14M_S_2_45_0.69444,16:16:00,16:57:15,165
14M_14M_S_2_52_0.74306,17:14:05,18:39:25,320
14M_14M_S_2_2_0.79167,18:54:05,19:12:05,360
14M_14M_S_2_6_0.83681,19:45:00,20:50:00,390
14M_14M_S_2_20_0.88750,20:37:15,23:14:25,410
14M_14M_S_2_22_0.93472,20:50:00,22:32:30,410
14M_14M_S_2_35_0.98333,23:14:25,23:57:55,435
14M_14M_S_2_43_0.37500,08:48:45,09:07:30,225
14M_14M_S_2_11_0.25833,05:30:00,06:18:00,480
14M_14M_S_2_17_0.30208,07:03:30,07:31:30,240
14M_14M_S_2_25_0.34931,08:16:00,08:32:00,160
14M_14M_S_2_32_0.39583,09:09:25,09:37:25,210
14M_14M_S_2_43_0.44444,09:58:20,14:34:20,360
14M_14M_S_2_51_0.48819,10:43:20,14:55:20,360
14M_14M_S_2_55_0.53194,09:58:20,14:34:20,360
14M_14M_S_2_6_0.57569,10:43:20,14:55:20,360
14M_14M_S_2_16_0.62431,14:34:20,15:19:20,270
14M_14M_S_2_25_0.67292,15:41:20,16:12:50,210
14M_14M_S_2_35_0.72083,17:14:05,18:39:25,320
14M_14M_S_2_45_0.76875,18:11:40,18:27:25,315
14M_14M_S_2_52_0.81875,18:39:25,19:39:00,325
14M_14M_S_2_4_0.86806,20:37:15,23:14:25,410
14M_14M_S_2_12_0.91597,20:50:00,22:32:30,410
14M_14M_S_2_20_0.96319,20:37:15,23:14:25,410
14M_14M_S_2_22_1.01111,22:32:30,24:30:00,470
14M_14M_S_2_24_0.27361,06:24:30,06:35:30,330
14M_14M_S_2_32_0.32083,07:31:30,07:42:45,225
14M_14M_S_2_44_0.37292,08:48:45,09:07:30,225
14M_14M_S_2_53_0.42083,09:41:10,10:21:10,300
14M_14M_S_2_6_0.46944,09:58:20,14:34:20,360
14M_14M_S_2_14_0.51319,10:43:20,14:55:20,360
14M_14M_S_2_20_0.55694,09:58:20,14:34:20,360
14M_14M_S_2_25_0.60069,10:43:20,14:55:20,360
14M_14M_S_2_36_0.64792,15:23:20,15:33:50,210
14M_14M_S_2_46_0.69653,16:16:00,16:57:15,165
14M_14M_S_2_17_0.22917,05:30:00,06:10:00,480
14M_14M_S_2_25_0.27639,06:35:30,06:40:30,300
14M_14M_S_2_33_0.32361,07:42:45,07:46:25,220
14M_14M_S_2_38_0.65417,15:33:50,15:54:50,180
14M_14M_S_2_47_0.69861,16:16:00,16:57:15,165
14M_14M_S_2_53_0.74722,17:14:05,18:39:25,320
14M_14M_S_2_4_0.79583,18:54:05,19:12:05,360
14M_14M_S_2_12_0.84097,19:45:00,20:50:00,390
14M_14M_S_2_21_0.89236,20:37:15,23:14:25,410
14M_14M_S_2_25_0.94028,22:32:30,24:30:00,470
14M_14M_S_2_38_0.98819,23:14:25,23:57:55,435
14M_14M_S_2_22_0.23472,05:30:00,06:10:00,480
14M_14M_S_2_28_0.27917,06:40:30,06:48:30,240
14M_14M_S_2_36_0.32569,07:46:25,08:10:55,210
14M_14M_S_2_48_0.37569,08:48:45,09:07:30,225
14M_14M_S_2_55_0.42431,09:41:10,10:21:10,300
14M_14M_S_2_9_0.47361,09:58:20,14:34:20,360
14M_14M_S_2_16_0.51736,10:43:20,14:55:20,360
14M_14M_S_2_22_0.56111,09:58:20,14:34:20,360
14M_14M_S_2_28_0.60486,10:43:20,14:55:20,360
14M_14M_S_2_39_0.65208,15:33:50,15:54:50,180
14M_14M_S_2_48_0.70069,16:16:00,16:57:15,165
14M_14M_S_2_29_0.28194,06:40:30,06:48:30,240
14M_14M_S_2_37_0.32847,07:46:25,08:10:55,210
14M_14M_S_2_42_0.65833,15:33:50,15:54:50,180
14M_14M_S_2_50_0.70208,16:16:00,16:57:15,165
14M_14M_S_2_55_0.75069,17:14:05,18:39:25,320
14M_14M_S_2_6_0.80000,18:54:05,19:12:05,360
14M_14M_S_2_16_0.84583,19:45:00,20:50:00,390
14M_14M_S_2_22_0.89653,20:37:15,23:14:25,410
14M_14M_S_2_35_0.94583,22:32:30,24:30:00,470
14M_14M_S_2_45_0.99306,23:14:25,23:57:55,435
14M_14M_S_2_25_0.24028,05:30:00,06:10:00,480
14M_14M_S_2_32_0.28403,06:48:30,06:59:45,225
14M_14M_S_2_40_0.33056,07:46:25,08:10:55,210
14M_14M_S_2_51_0.37847,08:48:45,09:07:30,225
14M_14M_S_2_4_0.42778,09:41:10,10:21:10,300
14M_14M_S_2_14_0.47778,09:58:20,14:34:20,360
14M_14M_S_2_20_0.52153,10:43:20,14:55:20,360
14M_14M_S_2_25_0.56528,09:58:20,14:34:20,360
14M_14M_S_2_32_0.60903,10:43:20,14:55:20,360
14M_14M_S_2_43_0.65625,15:33:50,15:54:50,180
14M_14M_S_2_51_0.70417,16:16:00,16:57:15,165
14M_14M_S_2_33_0.28681,06:48:30,06:59:45,225
14M_14M_S_2_41_0.33333,07:46:25,08:10:55,210
14M_14M_S_2_45_0.66250,15:33:50,15:54:50,180
14M_14M_S_2_52_0.70625,16:16:00,16:57:15,165
14M_14M_S_2_2_0.75417,17:14:05,18:39:25,320
14M_14M_S_2_12_0.80417,19:12:05,20:10:35,390
14M_14M_S_2_20_0.85000,19:45:00,20:50:00,390
14M_14M_S_2_25_0.90139,20:37:15,23:14:25,410
14M_14M_S_2_38_0.95139,22:32:30,24:30:00,470
14M_14M_S_2_47_0.99792,23:14:25,23:57:55,435
14M_14M_S_2_36_0.28958,06:48:30,06:59:45,225
14M_14M_S_2_44_0.33542,07:46:25,08:10:55,210
14M_14M_S_2_53_0.38194,09:07:30,09:25:30,270
14M_14M_S_2_6_0.43125,09:41:10,10:21:10,300
14M_14M_S_2_16_0.48194,09:58:20,14:34:20,360
14M_14M_S_2_22_0.52569,10:43:20,14:55:20,360
14M_14M_S_2_28_0.56944,09:58:20,14:34:20,360
14M_14M_S_2_36_0.61319,10:43:20,14:55:20,360
14M_14M_S_2_46_0.66042,15:33:50,15:54:50,180
14M_14M_S_2_53_0.70833,16:57:15,17:10:15,195
14M_14M_S_2_4_0.75833,17:14:05,18:39:25,320
14M_14M_S_2_16_0.80903,19:12:05,20:10:35,390
14M_14M_S_2_21_0.85486,19:45:00,20:50:00,390
14M_14M_S_2_26_0.35556,08:16:00,08:32:00,160
14M_14M_S_2_34_0.39792,09:09:25,09:37:25,210
14M_14M_S_2_29_0.24583,05:30:00,06:10:00,480
14M_14M_S_2_37_0.29167,06:59:45,07:24:15,210
14M_14M_S_2_48_0.33819,07:46:25,08:10:55,210
14M_14M_S_2_55_0.38472,09:07:30,09:25:30,270
14M_14M_S_2_8_0.43472,10:21:10,10:37:40,330
14M_14M_S_2_40_0.29444,06:59:45,07:24:15,210
14M_14M_S_2_49_0.34028,07:46:25,08:10:55,210
14M_14M_S_2_33_0.25139,05:30:00,06:10:00,480
14M_14M_S_2_41_0.29653,06:59:45,07:24:15,210
14M_14M_S_2_51_0.34306,08:10:55,08:30:25,195
14M_14M_S_2_1_0.38819,09:07:30,09:25:30,270
14M_14M_S_2_44_0.29931,06:59:45,07:24:15,210
14M_14M_S_2_53_0.34514,08:10:55,08:30:25,195
14M_14M_S_2_4_0.39167,09:07:30,09:25:30,270
14M_14M_S_2_9_0.43889,10:21:10,10:37:40,330
14M_14M_S_2_47_0.66667,15:57:40,16:11:25,165
14M_14M_S_2_37_0.25694,05:30:00,06:10:00,480
14M_14M_S_2_48_0.30139,06:59:45,07:24:15,210
14M_14M_S_2_55_0.34722,08:10:55,08:30:25,195
14M_14M_S_2_6_0.39514,09:25:30,09:30:15,285
14M_14M_S_2_14_0.44236,10:21:10,10:37:40,330
14M_14M_S_2_20_0.48611,09:58:20,14:34:20,360
14M_14M_S_2_25_0.52986,10:43:20,14:55:20,360
14M_14M_S_2_32_0.57361,09:58:20,14:34:20,360
14M_14M_S_2_39_0.61736,10:43:20,14:55:20,360
14M_14M_S_2_48_0.66458,15:54:50,15:57:40,170
14M_14M_S_2_54_0.71042,16:57:15,17:10:15,195
14M_14M_S_2_49_0.30417,06:59:45,07:24:15,210
14M_14M_S_2_56_0.34931,08:10:55,08:30:25,195
14M_14M_S_2_50_0.67014,15:57:40,16:11:25,165
14M_14M_S_2_55_0.71319,16:57:15,17:10:15,195
14M_14M_S_2_6_0.76181,17:14:05,18:39:25,320
14M_14M_S_2_20_0.81319,19:12:05,20:10:35,390
14M_14M_S_2_22_0.85903,19:45:00,20:50:00,390
14M_14M_S_2_35_0.90625,20:37:15,23:14:25,410
14M_14M_S_2_45_0.95625,22:32:30,24:30:00,470
14M_14M_S_2_52_1.00347,23:57:55,24:21:55,480
14M_14M_S_2_51_0.30625,06:59:45,07:24:15,210
14M_14M_S_2_1_0.35208,08:10:55,08:30:25,195
14M_14M_S_2_8_0.39931,09:30:15,09:41:15,330
14M_14M_S_2_16_0.44653,10:37:40,10:43:20,340
14M_14M_S_2_22_0.49028,09:58:20,14:34:20,360
14M_14M_S_2_28_0.53403,10:43:20,14:55:20,360
14M_14M_S_2_36_0.57778,09:58:20,14:34:20,360
14M_14M_S_2_43_0.62153,10:43:20,14:55:20,360
14M_14M_S_2_51_0.66806,15:57:40,16:11:25,165
14M_14M_S_2_2_0.71528,16:57:15,17:10:15,195
14M_14M_S_2_12_0.76528,17:14:05,18:39:25,320
14M_14M_S_2_21_0.81806,19:12:05,20:10:35,390
14M_14M_S_2_25_0.86389,19:45:00,20:50:00,390
14M_14M_S_2_38_0.91111,20:37:15,23:14:25,410
14M_14M_S_2_47_0.96181,22:32:30,24:30:00,470
14M_14M_S_2_55_1.00903,23:57:55,24:21:55,480
14M_14M_S_2_53_0.30833,06:59:45,07:24:15,210
14M_14M_S_2_4_0.35417,08:10:55,08:30:25,195
14M_14M_S_2_9_0.40278,09:30:15,09:41:15,330
14M_14M_S_2_20_0.30486,07:03:30,07:31:30,240
14M_14M_S_2_28_0.35278,08:16:00,08:32:00,160
14M_14M_S_2_36_0.40069,09:09:25,09:37:25,210
14M_14M_S_2_48_0.44861,09:58:20,14:34:20,360
14M_14M_S_2_53_0.49236,10:43:20,14:55:20,360
14M_14M_S_2_4_0.53611,09:58:20,14:34:20,360
14M_14M_S_2_9_0.57986,10:43:20,14:55:20,360
14M_14M_S_2_20_0.62778,14:34:20,15:19:20,270
14M_14M_S_2_27_0.67500,15:41:20,16:12:50,210
14M_14M_S_2_38_0.72500,17:14:05,18:39:25,320
14M_14M_S_2_47_0.77222,18:27:25,18:54:05,320
14M_14M_S_2_55_0.82292,19:39:00,19:45:00,360
14M_14M_S_2_6_0.87292,20:37:15,23:14:25,410
14M_14M_S_2_16_0.92083,20:50:00,22:32:30,410
14M_14M_S_2_21_0.96806,20:37:15,23:14:25,410
14M_14M_S_2_25_1.01667,22:32:30,24:30:00,470
14M_14M_S_2_41_0.26181,06:10:00,06:17:30,450
14M_14M_S_2_55_0.31042,07:24:15,07:43:45,195
14M_14M_S_2_5_0.35625,08:30:25,08:49:25,190
14M_14M_S_2_52_0.67014,15:57:40,16:11:25,165
14M_14M_S_2_3_0.71736,17:10:15,17:13:40,205
14M_14M_S_2_46_0.62431,14:55:20,15:13:20,270
14M_14M_S_2_53_0.67222,15:57:40,16:11:25,165
14M_14M_S_2_4_0.72014,17:13:40,17:52:10,210
14M_14M_S_2_13_0.76944,17:14:05,18:39:25,320
14M_14M_S_2_48_0.62778,14:55:20,15:13:20,270
14M_14M_S_2_54_0.67431,15:57:40,16:11:25,165
14M_14M_S_2_6_0.72222,17:13:40,17:52:10,210
14M_14M_S_2_16_0.77292,17:14:05,18:39:25,320
14M_14M_S_2_22_0.82222,19:12:05,20:10:35,390
14M_14M_S_2_35_0.86806,19:45:00,20:50:00,390
14M_14M_S_2_42_0.91597,20:37:15,23:14:25,410
14M_14M_S_2_56_0.31319,07:24:15,07:43:45,195
14M_14M_S_2_6_0.35833,08:30:25,08:49:25,190
14M_14M_S_2_14_0.40694,09:41:15,09:46:50,335
14M_14M_S_2_20_0.45069,10:43:20,14:55:20,360
14M_14M_S_2_25_0.49444,09:58:20,14:34:20,360
14M_14M_S_2_32_0.53819,10:43:20,14:55:20,360
14M_14M_S_2_39_0.58194,09:58:20,14:34:20,360
14M_14M_S_2_51_0.63056,14:55:20,15:13:20,270
14M_14M_S_2_55_0.67639,16:11:25,16:20:55,190
14M_14M_S_2_9_0.72500,17:13:40,17:52:10,210
14M_14M_S_2_7_0.36042,08:30:25,08:49:25,190
14M_14M_S_2_2_0.67917,16:11:25,16:20:55,190
14M_14M_S_2_12_0.72708,17:13:40,17:52:10,210
14M_14M_S_2_20_0.77639,17:14:05,18:39:25,320
14M_14M_S_2_25_0.82708,19:12:05,20:10:35,390
14M_14M_S_2_38_0.87292,20:50:00,22:32:30,410
14M_14M_S_2_45_0.92083,20:37:15,23:14:25,410
14M_14M_S_2_52_0.96736,22:32:30,24:30:00,470
14M_14M_S_2_2_1.01458,23:57:55,24:21:55,480
14M_14M_S_2_3_0.68542,16:24:10,16:31:10,210
14M_14M_S_2_13_0.72986,17:13:40,17:52:10,210
14M_14M_S_2_21_0.78056,18:39:25,19:39:00,325
14M_14M_S_2_35_0.83125,19:12:05,20:10:35,390
14M_14M_S_2_42_0.87778,20:50:00,22:32:30,410
14M_14M_S_2_47_0.92500,20:37:15,23:14:25,410
14M_14M_S_2_55_0.97292,22:32:30,24:30:00,470
14M_14M_S_2_4_1.02083,24:21:55,24:30:00,485
14M_14M_S_2_48_0.26667,06:17:30,06:30:30,390
14M_14M_S_2_1_0.31528,07:24:15,07:43:45,195
14M_14M_S_2_8_0.36319,08:30:25,08:49:25,190
14M_14M_S_2_16_0.41111,09:46:50,09:58:20,345
14M_14M_S_2_22_0.45486,10:43:20,14:55:20,360
14M_14M_S_2_28_0.49861,09:58:20,14:34:20,360
14M_14M_S_2_36_0.54236,10:43:20,14:55:20,360
14M_14M_S_2_43_0.58611,09:58:20,14:34:20,360
14M_14M_S_2_53_0.63403,14:55:20,15:13:20,270
14M_14M_S_2_4_0.68403,16:24:10,16:31:10,210
14M_14M_S_2_14_0.73194,17:13:40,17:52:10,210
14M_14M_S_2_54_0.63681,15:13:20,15:41:20,240
14M_14M_S_2_6_0.68611,16:24:10,16:31:10,210
14M_14M_S_2_7_0.24375,05:30:00,06:10:00,480
14M_14M_S_2_16_0.26250,05:30:00,06:18:00,480
14M_14M_S_2_22_0.30764,07:03:30,07:31:30,240
14M_14M_S_2_4_0.32153,07:24:15,07:43:45,195
14M_14M_S_2_9_0.36528,08:30:25,08:49:25,190
14M_14M_S_2_20_0.41528,09:46:50,09:58:20,345
14M_14M_S_2_25_0.45903,10:43:20,14:55:20,360
14M_14M_S_2_32_0.50278,09:58:20,14:34:20,360
14M_14M_S_2_39_0.54653,10:43:20,14:55:20,360
14M_14M_S_2_48_0.59028,09:58:20,14:34:20,360
14M_14M_S_2_55_0.63958,15:13:20,15:41:20,240
14M_14M_S_2_9_0.68819,16:24:10,16:31:10,210
14M_14M_S_2_16_0.73472,17:13:40,17:52:10,210
14M_14M_S_2_22_0.78403,18:39:25,19:39:00,325
14M_14M_S_2_38_0.83611,19:12:05,20:10:35,390
14M_14M_S_2_45_0.88264,20:50:00,22:32:30,410
14M_14M_S_2_52_0.92986,20:37:15,23:14:25,410
14M_14M_S_2_2_0.97847,22:32:30,24:30:00,470
14M_14M_S_2_51_0.27083,06:17:30,06:30:30,390
14M_14M_S_2_5_0.31944,07:24:15,07:43:45,195
14M_14M_S_2_10_0.36736,08:30:25,08:49:25,190
14M_14M_S_2_6_0.32569,07:43:45,07:49:35,175
14M_14M_S_2_55_0.27500,06:30:30,06:54:30,360
14M_14M_S_2_7_0.32361,07:43:45,07:49:35,175
14M_14M_S_2_14_0.36944,08:49:25,08:52:40,195
14M_14M_S_2_22_0.41944,09:58:20,14:34:20,360
14M_14M_S_2_28_0.46319,10:43:20,14:55:20,360
14M_14M_S_2_36_0.50694,09:58:20,14:34:20,360
14M_14M_S_2_43_0.55069,10:43:20,14:55:20,360
14M_14M_S_2_51_0.59444,09:58:20,14:34:20,360
14M_14M_S_2_2_0.64236,15:13:20,15:41:20,240
14M_14M_S_2_12_0.69028,16:31:10,16:37:30,190
14M_14M_S_2_19_0.73681,17:13:40,17:52:10,210
14M_14M_S_2_8_0.32986,07:49:35,07:58:05,170
14M_14M_S_2_15_0.37222,08:52:40,09:06:00,200
14M_14M_S_2_48_0.23056,05:30:00,06:18:00,480
14M_14M_S_2_1_0.27917,06:30:30,06:54:30,360
14M_14M_S_2_9_0.32778,07:49:35,07:58:05,170
14M_14M_S_2_16_0.37431,08:52:40,09:06:00,200
14M_14M_S_2_25_0.42361,09:58:20,14:34:20,360
14M_14M_S_2_32_0.46736,10:43:20,14:55:20,360
14M_14M_S_2_39_0.51111,09:58:20,14:34:20,360
14M_14M_S_2_48_0.55486,10:43:20,14:55:20,360
14M_14M_S_2_53_0.59861,09:58:20,14:34:20,360
14M_14M_S_2_4_0.64514,15:13:20,15:41:20,240
14M_14M_S_2_13_0.69306,16:37:30,16:40:50,200
14M_14M_S_2_20_0.73958,17:13:40,17:52:10,210
14M_14M_S_2_25_0.78819,18:39:25,19:39:00,325
14M_14M_S_2_42_0.84028,19:12:05,20:10:35,390
14M_14M_S_2_47_0.88750,20:50:00,22:32:30,410
14M_14M_S_2_55_0.93472,20:37:15,23:14:25,410
14M_14M_S_2_4_0.98403,22:32:30,24:30:00,470
14M_14M_S_2_10_0.33333,07:58:05,08:08:45,160
14M_14M_S_2_18_0.37639,08:52:40,09:06:00,200
14M_14M_S_2_51_0.23611,05:30:00,06:18:00,480
14M_14M_S_2_5_0.28333,06:30:30,06:54:30,360
14M_14M_S_2_11_0.33125,07:49:35,07:58:05,170
14M_14M_S_2_6_0.64792,15:13:20,15:41:20,240
14M_14M_S_2_14_0.69514,16:40:50,17:08:50,210
14M_14M_S_2_21_0.74167,17:13:40,17:52:10,210
14M_14M_S_2_31_0.79167,18:39:25,19:39:00,325
14M_14M_S_2_1_0.24167,05:30:00,06:18:00,480
14M_14M_S_2_7_0.28750,06:30:30,06:54:30,360
14M_14M_S_2_14_0.33333,07:58:05,08:08:45,160
14M_14M_S_2_20_0.37917,08:52:40,09:06:00,200
14M_14M_S_2_28_0.42778,09:58:20,14:34:20,360
14M_14M_S_2_36_0.47153,10:43:20,14:55:20,360
14M_14M_S_2_43_0.51528,09:58:20,14:34:20,360
14M_14M_S_2_51_0.55903,10:43:20,14:55:20,360
14M_14M_S_2_55_0.60278,09:58:20,14:34:20,360
14M_14M_S_2_9_0.65069,15:13:20,15:41:20,240
14M_14M_S_2_16_0.69792,16:40:50,17:08:50,210
14M_14M_S_2_22_0.74444,17:13:40,17:52:10,210
14M_14M_S_2_35_0.79514,18:39:25,19:39:00,325
14M_14M_S_2_45_0.84514,20:10:35,20:37:15,400
14M_14M_S_2_52_0.89236,20:50:00,22:32:30,410
14M_14M_S_2_2_0.93958,20:37:15,23:14:25,410
14M_14M_S_2_6_0.98889,22:32:30,24:30:00,470
14M_14M_S_2_21_0.63056,14:34:20,15:19:20,270
14M_14M_S_2_28_0.67778,16:12:50,16:16:00,190
14M_14M_S_2_12_0.65347,15:13:20,15:41:20,240
14M_14M_S_2_19_0.70000,16:40:50,17:08:50,210
14M_14M_S_2_25_0.74722,17:52:10,17:56:40,270
14M_14M_S_2_38_0.79931,18:39:25,19:39:00,325
14M_14M_S_2_47_0.84931,20:10:35,20:37:15,400
14M_14M_S_2_55_0.89653,20:50:00,22:32:30,410
14M_14M_S_2_4_0.94444,20:37:15,23:14:25,410
14M_14M_S_2_16_0.99444,22:32:30,24:30:00,470
14M_14M_S_2_2_0.60556,09:58:20,14:34:20,360
14M_14M_S_2_13_0.65556,15:41:20,16:12:50,210
14M_14M_S_2_20_0.70278,16:40:50,17:08:50,210
14M_14M_S_2_27_0.75069,17:56:40,18:11:40,300
14M_14M_S_2_15_0.33889,07:58:05,08:08:45,160
14M_14M_S_2_22_0.38125,09:06:00,09:09:25,205
14M_14M_S_2_32_0.43194,09:58:20,14:34:20,360
14M_14M_S_2_39_0.47569,10:43:20,14:55:20,360
14M_14M_S_2_48_0.51944,09:58:20,14:34:20,360
14M_14M_S_2_53_0.56319,10:43:20,14:55:20,360
14M_14M_S_2_4_0.60903,14:34:20,15:19:20,270
14M_14M_S_2_14_0.65833,15:41:20,16:12:50,210
14M_14M_S_2_21_0.70486,16:40:50,17:08:50,210
14M_14M_S_2_9_0.29097,06:54:30,07:03:30,270
14M_14M_S_2_16_0.33681,07:58:05,08:08:45,160
14M_14M_S_2_23_0.38333,09:09:25,09:37:25,210
14M_14M_S_2_5_0.24722,05:30:00,06:18:00,480
14M_14M_S_2_11_0.29375,06:54:30,07:03:30,270
14M_14M_S_2_17_0.33819,07:58:05,08:08:45,160
14M_14M_S_2_18_0.34444,08:08:45,08:16:00,145
14M_14M_S_2_25_0.38611,09:09:25,09:37:25,210
14M_14M_S_2_36_0.43611,09:58:20,14:34:20,360
14M_14M_S_2_43_0.47986,10:43:20,14:55:20,360
14M_14M_S_2_51_0.52361,09:58:20,14:34:20,360
14M_14M_S_2_55_0.56736,10:43:20,14:55:20,360
14M_14M_S_2_6_0.61181,14:34:20,15:19:20,270
14M_14M_S_2_16_0.66042,15:41:20,16:12:50,210
14M_14M_S_2_22_0.70764,16:40:50,17:08:50,210
14M_14M_S_2_31_0.75417,17:56:40,18:11:40,300
14M_14M_S_2_42_0.80278,18:39:25,19:39:00,325
14M_14M_S_2_52_0.85417,20:10:35,20:37:15,400
14M_14M_S_2_2_0.90139,20:50:00,22:32:30,410
14M_14M_S_2_6_0.94931,20:37:15,23:14:25,410
14M_14M_S_2_20_1.00000,22:32:30,24:30:00,470
14M_14M_S_2_20_0.34167,08:08:45,08:16:00,145
14M_14M_S_2_26_0.38819,09:09:25,09:37:25,210
14M_14M_S_2_19_0.66319,15:41:20,16:12:50,210
14M_14M_S_2_25_0.70972,16:40:50,17:08:50,210
14M_14M_S_2_35_0.75764,17:56:40,18:11:40,300
14M_14M_S_2_45_0.80694,18:39:25,19:39:00,325
14M_14M_S_2_55_0.85903,20:10:35,20:37:15,400
14M_14M_S_2_4_0.90625,20:50:00,22:32:30,410
14M_14M_S_2_12_0.95347,20:37:15,23:14:25,410
14M_14M_S_2_2_0.59653,10:43:20,14:55:20,360
14M_14M_S_2_9_0.61528,14:34:20,15:19:20,270
14M_14M_S_2_20_0.66528,15:41:20,16:12:50,210
14M_14M_S_2_27_0.71389,16:40:50,17:08:50,210
14M_14M_S_2_38_0.76111,18:11:40,18:27:25,315
14M_14M_S_2_47_0.81042,18:39:25,19:39:00,325
14M_14M_S_2_2_0.86389,20:37:15,23:14:25,410
14M_14M_S_2_6_0.91111,20:50:00,22:32:30,410
14M_14M_S_2_16_0.95833,20:37:15,23:14:25,410
14M_14M_S_2_21_1.00556,22:32:30,24:30:00,470
14M_14M_S_2_13_0.61806,14:34:20,15:19:20,270
14M_14M_S_2_21_0.66806,15:41:20,16:12:50,210
14M_14M_S_2_31_0.67917,16:16:00,16:57:15,165
14M_14M_S_2_42_0.72847,17:14:05,18:39:25,320
14M_14M_S_2_50_0.77639,18:27:25,18:54:05,320
14M_14M_S_2_2_0.82778,19:45:00,20:50:00,390
14M_14M_S_2_12_0.87778,20:37:15,23:14:25,410
14M_14M_S_2_20_0.92500,20:50:00,22:32:30,410
14M_14M_S_2_22_0.97292,23:14:25,23:57:55,435
14M_14M_S_2_35_1.02292,24:30:00,24:39:00,540
14M_14M_S_2_14_0.29653,07:03:30,07:31:30,240
14M_14M_S_2_22_0.34375,08:08:45,08:16:00,145
14M_14M_S_2_28_0.39097,09:09:25,09:37:25,210
14M_14M_S_2_39_0.44028,09:58:20,14:34:20,360
14M_14M_S_2_48_0.48403,10:43:20,14:55:20,360
14M_14M_S_2_53_0.52778,09:58:20,14:34:20,360
14M_14M_S_2_4_0.57153,10:43:20,14:55:20,360
14M_14M_S_2_14_0.62153,14:34:20,15:19:20,270
14M_14M_S_2_22_0.67014,15:41:20,16:12:50,210
14M_14M_S_2_31_0.71736,17:08:50,17:14:05,315
14M_14M_S_2_42_0.76528,18:11:40,18:27:25,315
14M_14M_S_2_50_0.81458,18:39:25,19:39:00,325
14M_14M_S_2_23_0.35000,08:16:00,08:32:00,160
14M_14M_S_2_30_0.39306,09:09:25,09:37:25,210
14M_14M_S_2_30_0.35972,08:35:00,08:38:15,195
14M_14M_S_2_39_0.40347,09:37:25,09:41:10,225
14M_14M_S_2_51_0.45278,09:58:20,14:34:20,360
14M_14M_S_2_55_0.49653,10:43:20,14:55:20,360
14M_14M_S_2_6_0.54028,09:58:20,14:34:20,360
14M_14M_S_2_14_0.58403,10:43:20,14:55:20,360
14M_14M_S_2_22_0.63403,14:34:20,15:19:20,270
14M_14M_S_2_32_0.68125,16:16:00,16:57:15,165
14M_14M_S_2_24_0.31042,07:03:30,07:31:30,240
14M_14M_S_2_32_0.35764,08:32:00,08:35:00,180
14M_14M_S_2_43_0.40694,09:41:10,10:21:10,300
14M_14M_S_2_53_0.45694,09:58:20,14:34:20,360
14M_14M_S_2_4_0.50069,10:43:20,14:55:20,360
14M_14M_S_2_9_0.54444,09:58:20,14:34:20,360
14M_14M_S_2_16_0.58819,10:43:20,14:55:20,360
14M_14M_S_2_25_0.63681,14:34:20,15:19:20,270
14M_14M_S_2_35_0.68333,16:16:00,16:57:15,165
14M_14M_S_2_45_0.73194,17:14:05,18:39:25,320
14M_14M_S_2_52_0.77986,18:27:25,18:54:05,320
14M_14M_S_2_4_0.83194,19:45:00,20:50:00,390
14M_14M_S_2_16_0.88264,20:37:15,23:14:25,410
14M_14M_S_2_21_0.92986,20:50:00,22:32:30,410
14M_14M_S_2_25_0.97778,23:14:25,23:57:55,435
14M_14M_S_4_41_0.22917,05:30:00,06:20:00,600
14M_14M_S_4_41_0.23611,05:30:00,06:20:00,600
14M_14M_S_4_41_0.24306,05:30:00,06:20:00,600
14M_14M_S_4_41_0.25000,05:30:00,06:20:00,600
14M_14M_S_4_41_0.25694,05:30:00,06:20:00,600
14M_14M_S_4_41_0.26389,05:30:00,06:20:00,600
14M_14M_S_4_41_0.27222,06:20:00,06:38:00,360
14M_14M_S_4_41_0.27986,06:38:00,06:54:30,330
14M_14M_S_4_41_0.28889,06:52:25,08:53:50,235
14M_14M_S_4_41_0.29583,06:54:30,08:36:20,235
14M_14M_S_4_41_0.30208,06:52:25,08:53:50,235
14M_14M_S_4_41_0.30903,06:54:30,08:36:20,235
14M_14M_S_4_41_0.31597,06:52:25,08:53:50,235
14M_14M_S_4_41_0.32292,06:54:30,08:36:20,235
14M_14M_S_4_41_0.32986,06:52:25,08:53:50,235
14M_14M_S_4_41_0.33681,06:54:30,08:36:20,235
14M_14M_S_4_41_0.34306,06:52:25,08:53:50,235
14M_14M_S_4_41_0.35000,06:54:30,08:36:20,235
14M_14M_S_4_41_0.35694,06:52:25,08:53:50,235
14M_14M_S_4_41_0.36389,08:40:20,09:25:20,270
14M_14M_S_4_41_0.37014,06:52:25,08:53:50,235
14M_14M_S_4_41_0.37639,08:40:20,09:25:20,270
14M_14M_S_4_41_0.38264,08:53:50,09:16:20,270
14M_14M_S_4_41_0.38889,08:40:20,09:25:20,270
14M_14M_S_4_41_0.39583,09:21:00,09:30:00,540
14M_14M_S_4_41_0.40278,09:30:30,09:40:00,570
